,District,DateId,new_DateId,post_count
5002977,松山區,20161222,2016-12-22,4
4971003,松山區,20161221,2016-12-21,1
5001496,松山區,20161220,2016-12-20,2
5024059,松山區,20161219,2016-12-19,2
5061702,松山區,20161218,2016-12-18,3
5012390,松山區,20161217,2016-12-17,0
5009744,松山區,20161216,2016-12-16,3
4922310,松山區,20161215,2016-12-15,5
4913009,松山區,20161214,2016-12-14,3
4919748,松山區,20161213,2016-12-13,2
4918697,松山區,20161212,2016-12-12,0
4885345,松山區,20161211,2016-12-11,3
4916818,松山區,20161210,2016-12-10,4
4883777,松山區,20161209,2016-12-09,4
4882738,松山區,20161208,2016-12-08,4
4882418,松山區,20161207,2016-12-07,5
4926897,松山區,20161206,2016-12-06,3
4912492,松山區,20161205,2016-12-05,4
4879923,松山區,20161204,2016-12-04,3
4825051,松山區,20161203,2016-12-03,6
4792093,松山區,20161202,2016-12-02,3
4921155,松山區,20161201,2016-12-01,4
4886839,松山區,20161130,2016-11-30,2
4822087,松山區,20161129,2016-11-29,1
4831669,松山區,20161128,2016-11-28,2
4822489,松山區,20161127,2016-11-27,3
4830899,松山區,20161126,2016-11-26,4
4830496,松山區,20161125,2016-11-25,6
4856076,松山區,20161124,2016-11-24,3
4829220,松山區,20161123,2016-11-23,3
4796328,松山區,20161122,2016-11-22,2
4827727,松山區,20161121,2016-11-21,2
4796563,松山區,20161120,2016-11-20,1
4826438,松山區,20161119,2016-11-19,0
4794203,松山區,20161118,2016-11-18,1
4792494,松山區,20161117,2016-11-17,3
4739291,松山區,20161116,2016-11-16,7
4707777,松山區,20161115,2016-11-15,5
4736398,松山區,20161114,2016-11-14,4
4702591,松山區,20161113,2016-11-13,8
4701451,松山區,20161112,2016-11-12,3
4699616,松山區,20161111,2016-11-11,1
4602502,松山區,20161110,2016-11-10,2
4537499,松山區,20161109,2016-11-09,2
4704032,松山區,20161108,2016-11-08,0
4625081,松山區,20161107,2016-11-07,0
4617120,松山區,20161106,2016-11-06,1
4551067,松山區,20161105,2016-11-05,4
4556385,松山區,20161104,2016-11-04,2
4548270,松山區,20161103,2016-11-03,0
4545523,松山區,20161102,2016-11-02,2
4547510,松山區,20161101,2016-11-01,2
4543041,松山區,20161031,2016-10-31,2
4539862,松山區,20161030,2016-10-30,2
4432334,松山區,20161029,2016-10-29,2
4367688,松山區,20161028,2016-10-28,5
4368306,松山區,20161027,2016-10-27,5
4604918,松山區,20161026,2016-10-26,1
4559466,松山區,20161025,2016-10-25,3
4450071,松山區,20161024,2016-10-24,3
4360725,松山區,20161023,2016-10-23,4
4423725,松山區,20161022,2016-10-22,6
4360298,松山區,20161021,2016-10-21,2
4363286,松山區,20161020,2016-10-20,3
4424158,松山區,20161019,2016-10-19,2
4385346,松山區,20161018,2016-10-18,4
4440579,松山區,20161017,2016-10-17,1
4382255,松山區,20161016,2016-10-16,1
4355118,松山區,20161015,2016-10-15,0
4435257,松山區,20161014,2016-10-14,4
4265654,松山區,20161013,2016-10-13,1
4204556,松山區,20161012,2016-10-12,3
4365323,松山區,20161011,2016-10-11,3
4256849,松山區,20161010,2016-10-10,1
4192737,松山區,20161009,2016-10-09,3
4190011,松山區,20161008,2016-10-08,5
4218548,松山區,20161007,2016-10-07,5
4187142,松山區,20161006,2016-10-06,1
4215133,松山區,20161005,2016-10-05,2
4184498,松山區,20161004,2016-10-04,4
4181306,松山區,20161003,2016-10-03,3
4183963,松山區,20161002,2016-10-02,0
4071363,松山區,20161001,2016-10-01,2
4004959,松山區,20160930,2016-09-30,2
4198128,松山區,20160929,2016-09-29,4
4004339,松山區,20160928,2016-09-28,3
4026342,松山區,20160927,2016-09-27,5
3998988,松山區,20160926,2016-09-26,1
4078316,松山區,20160925,2016-09-25,2
4013403,松山區,20160924,2016-09-24,1
4075159,松山區,20160923,2016-09-23,1
4010651,松山區,20160922,2016-09-22,3
4009748,松山區,20160921,2016-09-21,3
3899850,松山區,20160920,2016-09-20,0
3835995,松山區,20160919,2016-09-19,3
4066591,松山區,20160918,2016-09-18,2
3894278,松山區,20160917,2016-09-17,2
3829657,松山區,20160916,2016-09-16,1
3832642,松山區,20160915,2016-09-15,2
3827263,松山區,20160914,2016-09-14,6
3881264,松山區,20160913,2016-09-13,5
3824054,松山區,20160912,2016-09-12,7
3852810,松山區,20160911,2016-09-11,3
3911278,松山區,20160910,2016-09-10,6
3846566,松山區,20160909,2016-09-09,3
3912032,松山區,20160908,2016-09-08,3
3868991,松山區,20160907,2016-09-07,0
3708508,松山區,20160906,2016-09-06,5
3708884,松山區,20160905,2016-09-05,3
3646566,松山區,20160904,2016-09-04,5
3897047,松山區,20160903,2016-09-03,4
3722863,松山區,20160902,2016-09-02,2
3658221,松山區,20160901,2016-09-01,2
3661145,松山區,20160831,2016-08-31,3
3655361,松山區,20160830,2016-08-30,1
3666222,松山區,20160829,2016-08-29,2
3720756,松山區,20160828,2016-08-28,2
3652949,松山區,20160827,2016-08-27,1
3706324,松山區,20160826,2016-08-26,2
3736865,松山區,20160825,2016-08-25,3
3649585,松山區,20160824,2016-08-24,4
3700326,松山區,20160823,2016-08-23,2
3759738,松山區,20160822,2016-08-22,6
3652086,松山區,20160821,2016-08-21,4
3644359,松山區,20160820,2016-08-20,1
3537838,松山區,20160819,2016-08-19,6
3535225,松山區,20160818,2016-08-18,0
3471253,松山區,20160817,2016-08-17,5
3729099,松山區,20160816,2016-08-16,1
3512664,松山區,20160815,2016-08-15,3
3465604,松山區,20160814,2016-08-14,2
3495136,松山區,20160813,2016-08-13,4
3492778,松山區,20160812,2016-08-12,4
3358444,松山區,20160811,2016-08-11,1
3490140,松山區,20160810,2016-08-10,2
3356253,松山區,20160809,2016-08-09,3
3479426,松山區,20160808,2016-08-08,3
3355439,松山區,20160807,2016-08-07,1
3476735,松山區,20160806,2016-08-06,1
3474032,松山區,20160805,2016-08-05,4
3369722,松山區,20160804,2016-08-04,5
3302566,松山區,20160803,2016-08-03,3
3156866,松山區,20160802,2016-08-02,4
3470191,松山區,20160801,2016-08-01,2
3361210,松山區,20160731,2016-07-31,3
3297214,松山區,20160730,2016-07-30,3
3299027,松山區,20160729,2016-07-29,0
3187803,松山區,20160728,2016-07-28,3
3291377,松山區,20160727,2016-07-27,3
3189769,松山區,20160726,2016-07-26,0
3313967,松山區,20160725,2016-07-25,0
3182334,松山區,20160724,2016-07-24,1
3290865,松山區,20160723,2016-07-23,3
3179465,松山區,20160722,2016-07-22,1
3178184,松山區,20160721,2016-07-21,1
3178849,松山區,20160720,2016-07-20,3
3005071,松山區,20160719,2016-07-19,4
3367291,松山區,20160718,2016-07-18,3
3190763,松山區,20160717,2016-07-17,2
3127752,松山區,20160716,2016-07-16,3
2999739,松山區,20160715,2016-07-15,2
3001851,松山區,20160714,2016-07-14,3
2996554,松山區,20160713,2016-07-13,4
3013572,松山區,20160712,2016-07-12,2
3035641,松山區,20160711,2016-07-11,1
3008082,松山區,20160710,2016-07-10,1
2944366,松山區,20160709,2016-07-09,6
2839693,松山區,20160708,2016-07-08,2
2831243,松山區,20160707,2016-07-07,3
2826796,松山區,20160706,2016-07-06,1
2828700,松山區,20160705,2016-07-05,7
2957322,松山區,20160704,2016-07-04,2
2821248,松山區,20160703,2016-07-03,2
2801241,松山區,20160702,2016-07-02,3
2818142,松山區,20160701,2016-07-01,1
2752750,松山區,20160630,2016-06-30,1
2644799,松山區,20160629,2016-06-29,3
2938586,松山區,20160628,2016-06-28,1
2832196,松山區,20160627,2016-06-27,1
2854436,松山區,20160626,2016-06-26,0
2644157,松山區,20160625,2016-06-25,6
2642126,松山區,20160624,2016-06-24,4
2662019,松山區,20160623,2016-06-23,1
2661863,松山區,20160622,2016-06-22,3
2658996,松山區,20160621,2016-06-21,4
2658667,松山區,20160620,2016-06-20,2
2758453,松山區,20160619,2016-06-19,1
2653039,松山區,20160618,2016-06-18,1
2756205,松山區,20160617,2016-06-17,1
2650501,松山區,20160616,2016-06-16,4
2650947,松山區,20160615,2016-06-15,6
2672420,松山區,20160614,2016-06-14,6
2580602,松山區,20160613,2016-06-13,5
2478472,松山區,20160612,2016-06-12,3
2769479,松山區,20160611,2016-06-11,2
2624831,松山區,20160610,2016-06-10,2
2602806,松山區,20160609,2016-06-09,0
2473009,松山區,20160608,2016-06-08,3
2602145,松山區,20160607,2016-06-07,3
2470420,松山區,20160606,2016-06-06,2
2575003,松山區,20160605,2016-06-05,1
2467362,松山區,20160604,2016-06-04,4
2515792,松山區,20160603,2016-06-03,2
2444353,松山區,20160602,2016-06-02,4
2484882,松山區,20160601,2016-06-01,1
2484023,松山區,20160531,2016-05-31,0
2481363,松山區,20160530,2016-05-30,1
2414282,松山區,20160529,2016-05-29,3
2282686,松山區,20160528,2016-05-28,2
2333515,松山區,20160527,2016-05-27,3
2472728,松山區,20160526,2016-05-26,1
2408486,松山區,20160525,2016-05-25,4
2301809,松山區,20160524,2016-05-24,3
2402528,松山區,20160523,2016-05-23,0
2296997,松山區,20160522,2016-05-22,6
2399733,松山區,20160521,2016-05-21,4
2296044,松山區,20160520,2016-05-20,2
2317383,松山區,20160519,2016-05-19,2
2291341,松山區,20160518,2016-05-18,4
2314246,松山區,20160517,2016-05-17,2
2290335,松山區,20160516,2016-05-16,6
2316776,松山區,20160515,2016-05-15,2
2285686,松山區,20160514,2016-05-14,2
2218980,松山區,20160513,2016-05-13,4
2110995,松山區,20160512,2016-05-12,1
2304846,松山區,20160511,2016-05-11,4
2214341,松山區,20160510,2016-05-10,4
2105399,松山區,20160509,2016-05-09,2
2082258,松山區,20160508,2016-05-08,1
2104831,松山區,20160507,2016-05-07,2
2101981,松山區,20160506,2016-05-06,4
2119924,松山區,20160505,2016-05-05,3
2119347,松山區,20160504,2016-05-04,1
2224511,松山區,20160503,2016-05-03,2
2142216,松山區,20160502,2016-05-02,2
2113610,松山區,20160501,2016-05-01,3
2161772,松山區,20160430,2016-04-30,4
2045764,松山區,20160429,2016-04-29,5
1940458,松山區,20160428,2016-04-28,3
2108631,松山區,20160427,2016-04-27,3
2108058,松山區,20160426,2016-04-26,2
1938275,松山區,20160425,2016-04-25,4
1960232,松山區,20160424,2016-04-24,4
1932585,松山區,20160423,2016-04-23,1
1929420,松山區,20160422,2016-04-22,2
1924911,松山區,20160421,2016-04-21,3
1972525,松山區,20160420,2016-04-20,1
1904954,松山區,20160419,2016-04-19,0
1902273,松山區,20160418,2016-04-18,7
1923722,松山區,20160417,2016-04-17,0
1882187,松山區,20160416,2016-04-16,0
1726847,松山區,20160415,2016-04-15,5
1774543,松山區,20160414,2016-04-14,6
1916410,松山區,20160413,2016-04-13,2
1963441,松山區,20160412,2016-04-12,4
1744167,松山區,20160411,2016-04-11,3
1740916,松山區,20160410,2016-04-10,1
1761217,松山區,20160409,2016-04-09,1
1735261,松山區,20160408,2016-04-08,2
1757639,松山區,20160407,2016-04-07,0
1732443,松山區,20160406,2016-04-06,3
1777618,松山區,20160405,2016-04-05,1
1729617,松山區,20160404,2016-04-04,1
1689983,松山區,20160403,2016-04-03,0
1580043,松山區,20160402,2016-04-02,1
1726468,松山區,20160401,2016-04-01,1
1791757,松山區,20160331,2016-03-31,4
1574552,松山區,20160330,2016-03-30,3
1597598,松山區,20160329,2016-03-29,5
1568543,松山區,20160328,2016-03-28,2
1569541,松山區,20160327,2016-03-27,3
1546702,松山區,20160326,2016-03-26,2
1616880,松山區,20160325,2016-03-25,2
1565869,松山區,20160324,2016-03-24,3
1544448,松山區,20160323,2016-03-23,3
1687629,松山區,20160322,2016-03-22,4
1585479,松山區,20160321,2016-03-21,2
1558502,松山區,20160320,2016-03-20,1
1366554,松山區,20160319,2016-03-19,2
1388744,松山區,20160318,2016-03-18,1
1552820,松山區,20160317,2016-03-17,2
1509728,松山區,20160316,2016-03-16,0
1383457,松山區,20160315,2016-03-15,5
1380861,松山區,20160314,2016-03-14,5
1403030,松山區,20160313,2016-03-13,5
1375240,松山區,20160312,2016-03-12,3
1395576,松山區,20160311,2016-03-11,3
1375321,松山區,20160310,2016-03-10,2
1392273,松山區,20160309,2016-03-09,3
1417034,松山區,20160308,2016-03-08,2
1325534,松山區,20160307,2016-03-07,0
1196786,松山區,20160306,2016-03-06,2
1266566,松山區,20160305,2016-03-05,1
1386073,松山區,20160304,2016-03-04,4
1319695,松山區,20160303,2016-03-03,3
1213189,松山區,20160302,2016-03-02,7
1260547,松山區,20160301,2016-03-01,8
1188198,松山區,20160229,2016-02-29,2
1145800,松山區,20160228,2016-02-28,3
1207416,松山區,20160227,2016-02-27,3
1232124,松山區,20160226,2016-02-26,2
1277160,松山區,20160225,2016-02-25,4
1361525,松山區,20160224,2016-02-24,3
1204986,松山區,20160223,2016-02-23,3
1274517,松山區,20160222,2016-02-22,1
1202256,松山區,20160221,2016-02-21,3
1224523,松山區,20160220,2016-02-20,3
1330444,松山區,20160219,2016-02-19,2
1199829,松山區,20160218,2016-02-18,2
1243928,松山區,20160217,2016-02-17,0
1157016,松山區,20160216,2016-02-16,3
1160669,松山區,20160215,2016-02-15,1
1154089,松山區,20160214,2016-02-14,0
1157665,松山區,20160213,2016-02-13,2
1184500,松山區,20160212,2016-02-12,1
1029489,松山區,20160211,2016-02-11,0
1029174,松山區,20160210,2016-02-10,1
1049837,松山區,20160209,2016-02-09,1
1072020,松山區,20160208,2016-02-08,2
1076353,松山區,20160207,2016-02-07,0
1096772,松山區,20160206,2016-02-06,1
1118892,松山區,20160205,2016-02-05,4
1454468,松山區,20160204,2016-02-04,2
1325006,松山區,20160203,2016-02-03,1
1347198,松山區,20160202,2016-02-02,3
1350401,松山區,20160201,2016-02-01,4
1236173,松山區,20160131,2016-01-31,5
1263044,松山區,20160130,2016-01-30,7
1263657,松山區,20160129,2016-01-29,2
1148744,松山區,20160128,2016-01-28,4
1148623,松山區,20160127,2016-01-27,7
1152133,松山區,20160126,2016-01-26,2
1020916,松山區,20160125,2016-01-25,0
1023972,松山區,20160124,2016-01-24,2
1066494,松山區,20160123,2016-01-23,4
1090850,松山區,20160122,2016-01-22,2
1092958,松山區,20160121,2016-01-21,2
1113429,松山區,20160120,2016-01-20,4
1149430,松山區,20160119,2016-01-19,3
1018154,松山區,20160118,2016-01-18,4
1043069,松山區,20160117,2016-01-17,1
979291,松山區,20160116,2016-01-16,1
1146728,松山區,20160115,2016-01-15,1
1038382,松山區,20160114,2016-01-14,3
1040231,松山區,20160113,2016-01-13,1
1065657,松山區,20160112,2016-01-12,1
974853,松山區,20160111,2016-01-11,3
1035573,松山區,20160110,2016-01-10,1
1015753,松山區,20160109,2016-01-09,0
1084635,松山區,20160108,2016-01-08,2
1131729,松山區,20160107,2016-01-07,3
1165216,松山區,20160106,2016-01-06,2
1011088,松山區,20160105,2016-01-05,2
1079708,松山區,20160104,2016-01-04,0
969456,松山區,20160103,2016-01-03,5
1032277,松山區,20160102,2016-01-02,1
1057040,松山區,20160101,2016-01-01,1
1079029,松山區,20151231,2015-12-31,1
985867,松山區,20151230,2015-12-30,1
840651,松山區,20151229,2015-12-29,4
860936,松山區,20151228,2015-12-28,3
929366,松山區,20151227,2015-12-27,4
1151680,松山區,20151226,2015-12-26,1
1154999,松山區,20151225,2015-12-25,3
1026681,松山區,20151224,2015-12-24,1
1073680,松山區,20151223,2015-12-23,0
1115547,松山區,20151222,2015-12-22,6
980512,松山區,20151221,2015-12-21,5
855653,松山區,20151220,2015-12-20,6
877928,松山區,20151219,2015-12-19,2
902130,松山區,20151218,2015-12-18,1
849722,松山區,20151217,2015-12-17,2
874808,松山區,20151216,2015-12-16,2
810382,松山區,20151215,2015-12-15,3
847033,松山區,20151214,2015-12-14,3
850124,松山區,20151213,2015-12-13,3
807679,松山區,20151212,2015-12-12,2
844236,松山區,20151211,2015-12-11,2
869522,松山區,20151210,2015-12-10,7
894554,松山區,20151209,2015-12-09,0
804875,松山區,20151208,2015-12-08,4
846015,松山區,20151207,2015-12-07,5
802398,松山區,20151206,2015-12-06,3
863689,松山區,20151205,2015-12-05,4
799359,松山區,20151204,2015-12-04,1
273748,松山區,20151203,2015-12-03,1
740209,松山區,20151202,2015-12-02,4
835852,松山區,20151201,2015-12-01,2
793750,松山區,20151130,2015-11-30,4
816460,松山區,20151129,2015-11-29,2
293934,松山區,20151128,2015-11-28,1
777557,松山區,20151127,2015-11-27,1
268711,松山區,20151126,2015-11-26,2
226299,松山區,20151125,2015-11-25,3
810925,松山區,20151124,2015-11-24,3
265256,松山區,20151123,2015-11-23,0
287808,松山區,20151122,2015-11-22,3
223239,松山區,20151121,2015-11-21,2
226770,松山區,20151120,2015-11-20,3
285428,松山區,20151119,2015-11-19,1
288611,松山區,20151118,2015-11-18,2
245518,松山區,20151117,2015-11-17,2
283059,松山區,20151116,2015-11-16,2
743918,松山區,20151115,2015-11-15,2
749040,松山區,20151114,2015-11-14,0
718134,松山區,20151113,2015-11-13,3
237083,松山區,20151112,2015-11-12,2
106187,松山區,20151111,2015-11-11,3
109304,松山區,20151110,2015-11-10,2
45392,松山區,20151109,2015-11-09,2
69193,松山區,20151108,2015-11-08,1
296793,松山區,20151107,2015-11-07,1
735896,松山區,20151106,2015-11-06,2
231983,松山區,20151105,2015-11-05,1
102587,松山區,20151104,2015-11-04,3
144988,松山區,20151103,2015-11-03,1
60334,松山區,20151102,2015-11-02,2
98149,松山區,20151101,2015-11-01,3
189661,松山區,20151031,2015-10-31,4
57967,松山區,20151030,2015-10-30,1
96765,松山區,20151029,2015-10-29,0
117149,松山區,20151028,2015-10-28,2
142760,松山區,20151027,2015-10-27,2
54805,松山區,20151026,2015-10-26,1
89466,松山區,20151025,2015-10-25,3
48769,松山區,20151024,2015-10-24,3
52178,松山區,20151023,2015-10-23,0
89173,松山區,20151022,2015-10-22,3
137114,松山區,20151021,2015-10-21,3
45677,松山區,20151020,2015-10-20,3
49010,松山區,20151019,2015-10-19,3
42853,松山區,20151018,2015-10-18,4
66369,松山區,20151017,2015-10-17,6
682710,松山區,20151016,2015-10-16,5
5215,松山區,20151015,2015-10-15,8
235021,松山區,20151014,2015-10-14,3
103358,松山區,20151013,2015-10-13,4
63158,松山區,20151012,2015-10-12,7
605964,松山區,20151011,2015-10-11,2
23108,松山區,20151010,2015-10-10,0
83526,松山區,20151009,2015-10-09,2
650703,松山區,20151008,2015-10-08,3
22015,松山區,20151007,2015-10-07,3
574576,松山區,20151006,2015-10-06,4
80821,松山區,20151005,2015-10-05,2
625064,松山區,20151004,2015-10-04,1
16785,松山區,20151003,2015-10-03,2
16956,松山區,20151002,2015-10-02,2
77959,松山區,20151001,2015-10-01,1
13824,松山區,20150930,2015-09-30,2
77274,松山區,20150929,2015-09-29,4
8702,松山區,20150928,2015-09-28,1
588554,松山區,20150927,2015-09-27,0
637214,松山區,20150926,2015-09-26,3
662674,松山區,20150925,2015-09-25,2
8107,松山區,20150924,2015-09-24,1
31619,松山區,20150923,2015-09-23,2
590899,松山區,20150922,2015-09-22,2
474291,松山區,20150921,2015-09-21,0
